yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,L6_winner,L7_winner,L8_winner,L9_winner,L10_winner,incumbent_in_race,incumbent_party,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_wins,dem_wins,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
2016-NM-01,181088,277967,2016,New Mexico,MichelleLujanGrisham,democrat,False,NM-01,0.651473017,181088,96879,0.651473017,0.34852698299999996,MichelleLujanGrisham,MichelleLujanGrisham,MartinHeinrich,MartinHeinrich,HeatherWilson,1,HeatherWilson,HeatherWilson,HeatherWilson,HeatherWilson,StevenSchiff,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,5,5,5,0,0,0,0,4,3,2,1,0.419163678,0.46830559200000005,0.413090715,0.390129355,0.381332235,0.414137487,0.53141287,0.58050354,0.586493307,0.609316008,0.618667765,0.5858625129999999,1,181088.0,MichelleLujanGrisham,96879.0,RichardGregoryPriem,1,0
2018-NM-01,147336,249162,2018,New Mexico,DebraAHaaland,democrat,False,NM-01,0.591326125,147336,101826,0.591326125,0.408673875,MichelleLujanGrisham,MichelleLujanGrisham,MichelleLujanGrisham,MartinHeinrich,MartinHeinrich,0,HeatherWilson,HeatherWilson,HeatherWilson,HeatherWilson,HeatherWilson,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,5,0,0,0,0,4,3,2,1,0.41220734700000006,0.46073575899999997,0.394765485,0.390446115,0.37860042899999996,0.34852698299999996,0.5390262379999999,0.587459871,0.604818537,0.609553885,0.621399571,0.651473017,1,147336.0,DebraAHaaland,90507.0,JaniceEArnoldJones,0,0
2012-NM-02,133180,225515,2012,New Mexico,StevePearce,republican,False,NM-02,0.590559386,92162,133180,0.408673481,0.590559386,StevePearce,HarryTeague,StevePearce,StevePearce,StevePearce,1,JoeSkeen,JoeSkeen,JoeSkeen,JoeSkeen,JoeSkeen,1,republican,0,1,1,1,0,0,0,0,0,4,3,2,1,4,1,0,4,9,1,1,3,2,2,1,1,1,0,0,0.55623287,0.569589879,0.544802135,0.528336887,0.572295615,0.554031845,0.43018890200000004,0.44344048700000005,0.454789561,0.47140740200000003,0.427320818,0.445968155,0,92162.0,EvelynMadridErhard,133180.0,StevenPearce,0,0
2014-NM-02,95209,147777,2014,New Mexico,StevePearce,republican,False,NM-02,0.6442748189999999,52499,95209,0.355258261,0.6442748189999999,StevePearce,StevePearce,HarryTeague,StevePearce,StevePearce,1,StevePearce,JoeSkeen,JoeSkeen,JoeSkeen,JoeSkeen,1,republican,1,0,1,1,1,0,0,0,0,4,3,2,2,5,1,0,4,9,1,1,3,3,2,1,1,0,0,0,0.5646966720000001,0.570741232,0.55732137,0.5962886829999999,0.617417102,0.590559386,0.428990857,0.434883301,0.44237011600000004,0.403299966,0.381965871,0.408673481,0,52499.0,RoxanneRockyLara,95209.0,StevenPearce,0,0
2016-NM-02,143515,228817,2016,New Mexico,StevePearce,republican,False,NM-02,0.6272042720000001,85232,143515,0.37248980600000003,0.6272042720000001,StevePearce,StevePearce,StevePearce,HarryTeague,StevePearce,1,StevePearce,StevePearce,JoeSkeen,JoeSkeen,JoeSkeen,1,republican,1,1,0,1,1,1,0,0,0,4,3,3,2,6,1,0,4,9,1,1,4,3,2,1,0,0,0,0,0.571297951,0.577527751,0.60401758,0.620679492,0.635739545,0.6442748189999999,0.422173745,0.42839405399999997,0.39559742600000003,0.378807183,0.36387403399999996,0.355258261,0,85232.0,MerrieLeeSoules,143515.0,StevanPearce,0,0
2018-NM-02,101489,199256,2018,New Mexico,XochitlTorresSmall,democrat,False,NM-02,0.509339744,101489,97767,0.509339744,0.490660256,StevePearce,StevePearce,StevePearce,StevePearce,HarryTeague,0,StevePearce,StevePearce,StevePearce,JoeSkeen,JoeSkeen,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,2,1,3,2,1,1,1,1,1,0,0.581346116,0.568668222,0.588174683,0.5873797820000001,0.558932264,0.6272042720000001,0.43103327399999997,0.41834588899999997,0.411440323,0.41236260399999997,0.440914775,0.37248980600000003,1,101489.0,XochitlTorresSmall,97767.0,YvetteHerrell,0,0
2012-NM-03,167103,264719,2012,New Mexico,BenRLujan,democrat,False,NM-03,0.631246718,167103,97616,0.631246718,0.368753282,BenRLujan,BenRLujan,TomUdall,TomUdall,TomUdall,1,TomUdall,TomUdall,BillRichardson,BillRichardson,BillRichardson,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.334082721,0.312295022,0.33929839799999995,0.36787227,0.399450336,0.43014739,0.67489936,0.640343329,0.628734164,0.589504479,0.600549664,0.56985261,1,167103.0,BenRLujan,97616.0,JeffersonLByrd,1,0
2014-NM-03,113249,184076,2014,New Mexico,BenRLujan,democrat,False,NM-03,0.615229579,113249,70775,0.615229579,0.384487929,BenRLujan,BenRLujan,BenRLujan,TomUdall,TomUdall,1,TomUdall,TomUdall,TomUdall,BillRichardson,BillRichardson,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.348336304,0.314329028,0.372026185,0.39446286700000005,0.376620605,0.368753282,0.672837105,0.6260332470000001,0.595935754,0.6054429689999999,0.623238149,0.631246718,1,113249.0,BenRLujan,70775.0,JeffersonLByrd,1,0
2016-NM-03,170612,273342,2016,New Mexico,BenRLujan,democrat,False,NM-03,0.624170453,170612,102730,0.624170453,0.37582954700000004,BenRLujan,BenRLujan,BenRLujan,BenRLujan,TomUdall,1,TomUdall,TomUdall,TomUdall,TomUdall,BillRichardson,1,democrat,1,1,1,0,0,0,0,0,0,4,4,3,2,4,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.372786857,0.319161579,0.389804537,0.376356919,0.380158738,0.384487929,0.668004554,0.601582694,0.61012484,0.623548917,0.619700016,0.615229579,1,170612.0,BenRLujan,102730.0,MichaelHRomero,1,0
2018-NM-03,155201,244893,2018,New Mexico,BenRLujan,democrat,False,NM-03,0.63375025,155201,89692,0.63375025,0.36624975,BenRLujan,BenRLujan,BenRLujan,BenRLujan,BenRLujan,1,TomUdall,TomUdall,TomUdall,TomUdall,TomUdall,1,democrat,1,1,1,1,0,0,0,0,0,5,4,3,2,5,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.38509358,0.312520354,0.373830127,0.375522409,0.37103964799999994,0.37582954700000004,0.674664422,0.614849922,0.62609925,0.624383427,0.628960352,0.624170453,1,155201.0,BenRLujan,76427.0,JeraldSteveMcFall,1,0
2012-NV-01,113967,179278,2012,Nevada,DinaTitus,democrat,False,NV-01,0.6356998629999999,113967,61166,0.6356998629999999,0.34117962,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,0,ShelleyBerkley,ShelleyBerkley,JohnEEnsign,JohnEEnsign,JamesHBilbray,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,5,0,0,0,0,4,3,2,1,0.336720678,0.409822866,0.33585298,0.336560672,0.35333743799999995,0.365495257,0.569816479,0.647578643,0.64452117,0.643217554,0.626588853,0.617477842,1,113967.0,DinaTitus,56521.0,ChrisEdwards,0,0
2014-NV-01,45643,80299,2014,Nevada,DinaTitus,democrat,False,NV-01,0.568413056,45643,33030,0.568413056,0.411337626,DinaTitus,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,1,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,JohnEEnsign,JohnEEnsign,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.350949909,0.398491903,0.35525491,0.372670834,0.37625862299999996,0.34117962,0.579122511,0.629299547,0.624516429,0.60719692,0.60205646,0.6356998629999999,1,45643.0,DinaTitus,30413.0,AnnetteTeijeiro,1,0
2016-NV-01,116537,188352,2016,Nevada,DinaTitus,democrat,False,NV-01,0.618719207,116537,54174,0.618719207,0.28762105,DinaTitus,DinaTitus,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,1,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,JohnEEnsign,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.34172813799999996,0.375216555,0.35140838799999996,0.346712765,0.349479338,0.411337626,0.597492667,0.623356985,0.610077492,0.607610709,0.5935661320000001,0.568413056,1,116537.0,DinaTitus,54174.0,MaryPerry,1,0
2018-NV-01,100707,152201,2018,Nevada,DinaTitus,democrat,False,NV-01,0.66167108,100707,49040,0.66167108,0.322205505,DinaTitus,DinaTitus,DinaTitus,ShelleyBerkley,ShelleyBerkley,1,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,ShelleyBerkley,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.34556781200000003,0.358498056,0.34058595,0.34038806,0.304913277,0.28762105,0.614420878,0.62039621,0.621125801,0.616267781,0.640195144,0.618719207,1,100707.0,DinaTitus,46978.0,JoyceBentley,1,0
2012-NV-02,162213,281449,2012,Nevada,MarkEAmodei,republican,False,NV-02,0.576349534,102019,162213,0.36247774899999996,0.576349534,DeanHeller,DeanHeller,DeanHeller,JimGibbons,JimGibbons,0,JimGibbons,JimGibbons,JimGibbons,BarbaraVucanovich,BarbaraVucanovich,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.58743176,0.647350098,0.562117369,0.581668716,0.604672593,0.6329956520000001,0.30010177899999996,0.368727701,0.39221865200000006,0.373148414,0.344515654,0.326553558,0,102019.0,SamuelKoepnick,162213.0,MarkEAmodei,0,0
2014-NV-02,122402,186210,2014,Nevada,MarkEAmodei,republican,False,NV-02,0.657333119,52016,122402,0.27934053,0.657333119,MarkEAmodei,DeanHeller,DeanHeller,DeanHeller,JimGibbons,1,JimGibbons,JimGibbons,JimGibbons,JimGibbons,BarbaraVucanovich,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.581160519,0.649581097,0.600584816,0.6222261020000001,0.616841326,0.576349534,0.298835003,0.369643028,0.34969644299999997,0.322790612,0.32090914,0.36247774899999996,0,52016.0,KristenSpees,122402.0,MarkEAmodei,0,1
2016-NV-02,182676,313336,2016,Nevada,MarkEAmodei,republican,False,NV-02,0.583003549,115722,182676,0.369322389,0.583003549,MarkEAmodei,MarkEAmodei,DeanHeller,DeanHeller,DeanHeller,1,JimGibbons,JimGibbons,JimGibbons,JimGibbons,JimGibbons,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.597068563,0.647980012,0.612420463,0.605562067,0.6201683339999999,0.657333119,0.300505763,0.353621632,0.334423556,0.33704688899999996,0.32433146,0.27934053,0,115722.0,HDChipEvans,182676.0,MarkEAmodei,0,1
2018-NV-02,167435,287537,2018,Nevada,MarkEAmodei,republican,False,NV-02,0.582307668,120102,167435,0.41769233200000006,0.582307668,MarkEAmodei,MarkEAmodei,MarkEAmodei,DeanHeller,DeanHeller,1,DeanHeller,JimGibbons,JimGibbons,JimGibbons,JimGibbons,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.6063979039999999,0.617699223,0.5997484670000001,0.607548112,0.5826556079999999,0.583003549,0.342274996,0.35107731200000003,0.35720825,0.35545175,0.393507361,0.369322389,0,120102.0,ClintKoble,167435.0,MarkEAmodei,0,1
2012-NV-03,137244,272523,2012,Nevada,JosephJHeck,republican,False,NV-03,0.5036052,116823,137244,0.428672075,0.5036052,JosephJHeck,DinaTitus,JonPorter,JonPorter,JonPorter,1,MarkEAmodei,MarkEAmodei,MarkEAmodei,MarkEAmodei,DeanHeller,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4,9,1,1,3,2,2,1,1,1,0,0,0.507304856,0.551542027,0.49021563,0.483953084,0.49994538299999997,0.49628556700000004,0.405994739,0.45174105200000003,0.463671173,0.46298213200000005,0.451701366,0.47473065700000006,0,116823.0,JohnOceguera,137244.0,JosephJHeck,0,1
2014-NV-03,88528,145719,2014,Nevada,JosephJHeck,republican,False,NV-03,0.607525443,52644,90094,0.361270665,0.618272154,JosephJHeck,JosephJHeck,DinaTitus,JonPorter,JonPorter,1,JonPorter,MarkEAmodei,MarkEAmodei,MarkEAmodei,MarkEAmodei,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,4,9,1,1,3,3,2,1,1,0,0,0,0.515826935,0.555734289,0.517532852,0.53938764,0.560938677,0.5036052,0.405874031,0.443191071,0.437554265,0.421557799,0.39497137,0.428672075,0,52644.0,ErinBilbray,88528.0,JosephJHeck,0,1
2016-NV-03,146869,310963,2016,Nevada,JackyRosen,democrat,False,NV-03,0.472303779,146869,142926,0.472303779,0.45962381399999996,JosephJHeck,JosephJHeck,JosephJHeck,DinaTitus,JonPorter,0,JonPorter,JonPorter,MarkEAmodei,MarkEAmodei,MarkEAmodei,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,2,3,2,1,1,1,1,1,0,0.505951044,0.535963358,0.5194466839999999,0.527167056,0.538947984,0.618272154,0.425170356,0.444504168,0.434244294,0.42074884,0.416787222,0.361270665,1,146869.0,JackyRosen,142926.0,DannyTarkanian,0,0
2018-NV-03,148501,286168,2018,Nevada,SusieLee,democrat,False,NV-03,0.51892944,148501,127121,0.51892944,0.444218082,JackyRosen,JosephJHeck,JosephJHeck,JosephJHeck,DinaTitus,0,JonPorter,JonPorter,JonPorter,MarkEAmodei,MarkEAmodei,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,2,2,1,0,0,2,2,2,1,0.5044009629999999,0.522084812,0.506429812,0.50737135,0.451920948,0.45962381399999996,0.440131061,0.45118132299999997,0.44529399,0.45083462799999996,0.49561661,0.472303779,1,148501.0,SusieLee,122566.0,DannyTarkanian,0,0
2012-NV-04,120501,240492,2012,Nevada,StevenAHorsford,democrat,False,NV-04,0.5010603260000001,120501,110602,0.5010603260000001,0.45989887399999996,SusieLee,JackyRosen,JosephJHeck,JosephJHeck,JosephJHeck,0,DinaTitus,JonPorter,JonPorter,JonPorter,MarkEAmodei,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,3,1,0,0,0,3,3,2,1,0.497123625,0.509843932,0.495503231,0.45458025700000004,0.452058478,0.444218082,0.44846786,0.45644725700000005,0.463391052,0.497431182,0.509994883,0.51892944,1,120501.0,StevenAHorsford,101261.0,DannyTarkanian,0,0
2014-NV-04,63466,130781,2014,Nevada,CresentHardy,republican,False,NV-04,0.48528456,59844,67585,0.457589405,0.51677996,StevenAHorsford,SusieLee,JackyRosen,JosephJHeck,JosephJHeck,0,JosephJHeck,DinaTitus,JonPorter,JonPorter,JonPorter,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,4,3,1,1,1,0,3,2,1,1,0.49975857700000004,0.503531716,0.470130182,0.473632305,0.48833941700000005,0.45989887399999996,0.45698588700000004,0.46223072299999995,0.48747073700000004,0.49252639,0.479324866,0.5010603260000001,0,59844.0,StevenAHorsford,63466.0,CresentHardy,1,0
2016-NV-04,128985,265846,2016,Nevada,RubenKihuen,democrat,False,NV-04,0.485186913,128985,128534,0.485186913,0.483490442,CresentHardy,StevenAHorsford,SusieLee,JackyRosen,JosephJHeck,0,JosephJHeck,JosephJHeck,DinaTitus,JonPorter,JonPorter,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,4,1,1,1,1,3,2,1,0,0.472802234,0.494314584,0.476096839,0.486723092,0.500135201,0.51677996,0.465102522,0.487013973,0.490691521,0.481278881,0.471388159,0.457589405,1,128985.0,RubenKihuen,118328.0,CresentHardy,0,1
2018-NV-04,121962,234868,2018,Nevada,StevenAHorsford,democrat,False,NV-04,0.519278914,121962,104961,0.519278914,0.44689357399999996,RubenKihuen,CresentHardy,StevenAHorsford,SusieLee,JackyRosen,0,JosephJHeck,JosephJHeck,JosephJHeck,DinaTitus,JonPorter,0,democrat,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,4,6,4,1,1,0,0,3,2,2,1,0.470256186,0.488103615,0.476765712,0.48238799200000004,0.465192008,0.483490442,0.470456584,0.496409,0.490778889,0.487351744,0.502232914,0.485186913,1,121962.0,StevenAHorsford,102748.0,CresentHardy,0,0
2012-NY-01,134205,294578,2012,New York,TimothyHBishop,democrat,False,NY-01,0.45558392,134205,126731,0.45558392,0.430212032,TimothyHBishop,TimothyHBishop,TimothyHBishop,TimothyHBishop,TimothyHBishop,1,FelixJGrucciJr,MichaelPForbes,NoraLBredes,GeorgeJHochbrueckner,GeorgeJHochbrueckner,1,democrat,1,1,1,1,0,0,0,0,0,5,4,3,2,5,0,1,0,2,8,5,0,0,0,0,4,3,2,1,0.382858761,0.413844463,0.38154463299999997,0.39087134100000004,0.408911181,0.38761033,0.431861285,0.468572214,0.473539108,0.45915528299999997,0.471139963,0.486696006,1,134205.0,TimothyHBishop,106678.0,RandyAltschuler,1,0
2014-NY-01,77062,176719,2014,New York,LeeMZeldin,republican,False,NY-01,0.43607082399999997,68387,94035,0.38698159200000004,0.532115958,TimothyHBishop,TimothyHBishop,TimothyHBishop,TimothyHBishop,TimothyHBishop,0,TimothyHBishop,FelixJGrucciJr,MichaelPForbes,NoraLBredes,GeorgeJHochbrueckner,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,7,4,1,1,1,0,3,2,1,1,0.411658898,0.422395047,0.426182495,0.44997944,0.481163995,0.430212032,0.42779972200000005,0.456227605,0.44111186,0.44308717299999995,0.42128275600000004,0.45558392,0,68387.0,TimothyHBishop,77062.0,LeeMZeldin,1,0
2016-NY-01,158409,341554,2016,New York,LeeMZeldin,republican,False,NY-01,0.463789035,126635,181736,0.370761285,0.532085702,LeeMZeldin,TimothyHBishop,TimothyHBishop,TimothyHBishop,TimothyHBishop,1,TimothyHBishop,TimothyHBishop,FelixJGrucciJr,MichaelPForbes,NoraLBredes,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,4,6,3,2,2,2,1,2,1,0,0,0.447363136,0.43230833,0.470506005,0.49813789700000005,0.53210083,0.532115958,0.425039923,0.427041745,0.425005701,0.404442266,0.378871439,0.38698159200000004,0,126635.0,AnnaEThroneHolst,158409.0,LeeMZeldin,0,1
2018-NY-01,124213,270053,2018,New York,PerryGershon,democrat,False,NY-01,0.45995786,124213,135846,0.45995786,0.50303459,LeeMZeldin,LeeMZeldin,TimothyHBishop,TimothyHBishop,TimothyHBishop,0,TimothyHBishop,TimothyHBishop,TimothyHBishop,FelixJGrucciJr,MichaelPForbes,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,3,2,2,1,1,2,1,1,0,0.477011722,0.432036309,0.49936207,0.522412083,0.517560146,0.532085702,0.439972925,0.43199613299999995,0.41832116399999997,0.405900246,0.415359573,0.370761285,1,124213.0,PerryGershon,121562.0,LeeMZeldin,0,1
2012-NY-02,116083,271832,2012,New York,PeterTKing,republican,False,NY-02,0.427039495,93375,135548,0.343502605,0.49864622299999994,SteveIsrael,SteveIsrael,SteveIsrael,SteveIsrael,SteveIsrael,0,SteveIsrael,RickLazio,RickLazio,RickLazio,RickLazio,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,4,1,1,1,0,3,2,1,1,0.347427537,0.416103756,0.362894906,0.39377231799999995,0.455721759,0.412797295,0.412439919,0.493447394,0.486996734,0.457588295,0.442809816,0.5421170270000001,0,93375.0,VivianneCFalcone,116083.0,PeterTKing,0,0
2014-NY-02,76659,146617,2014,New York,PeterTKing,republican,False,NY-02,0.522852057,44095,90448,0.30074957199999997,0.6168998139999999,PeterTKing,SteveIsrael,SteveIsrael,SteveIsrael,SteveIsrael,1,SteveIsrael,SteveIsrael,RickLazio,RickLazio,RickLazio,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,4,6,3,2,2,2,1,2,1,0,0,0.41369588700000004,0.416206864,0.449554192,0.509447777,0.557773018,0.49864622299999994,0.41768621200000006,0.449747301,0.418378614,0.395456401,0.322126089,0.343502605,0,41814.0,PatriciaMaher,76659.0,PeterTKing,0,1
2016-NY-02,157571,317552,2016,New York,PeterTKing,republican,False,NY-02,0.496205346,102270,179381,0.32205749,0.564887011,PeterTKing,PeterTKing,SteveIsrael,SteveIsrael,SteveIsrael,1,SteveIsrael,SteveIsrael,SteveIsrael,RickLazio,RickLazio,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,4,6,2,3,3,2,1,1,0,0,0,0.47262075600000003,0.417503412,0.523307586,0.560144349,0.590893412,0.6168998139999999,0.42377861899999997,0.39911438899999996,0.37710667299999995,0.32210322199999997,0.311403531,0.30074957199999997,0,102270.0,DuWayneGregory,157571.0,PeterTKing,0,1
2018-NY-02,112565,241217,2018,New York,PeterTKing,republican,False,NY-02,0.466654506,108803,125069,0.45105859,0.518491649,PeterTKing,PeterTKing,PeterTKing,SteveIsrael,SteveIsrael,1,SteveIsrael,SteveIsrael,SteveIsrael,SteveIsrael,RickLazio,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,4,6,1,4,3,2,1,0,0,0,0,0.522344398,0.411359229,0.5497311739999999,0.566759491,0.54168933,0.564887011,0.44301991799999996,0.39189705700000005,0.354342064,0.35795521700000005,0.38655804,0.32205749,0,108803.0,LiubaGrechenShirley,112565.0,PeterTKing,0,1
2012-NY-03,146016,306274,2012,New York,SteveIsrael,democrat,False,NY-03,0.47674957700000004,146016,114662,0.47674957700000004,0.374377192,PeterTKing,PeterTKing,PeterTKing,PeterTKing,PeterTKing,0,PeterTKing,PeterTKing,PeterTKing,PeterTKing,SteveAOrlins,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.521445584,0.520001095,0.522629439,0.529974748,0.541593014,0.7088088370000001,0.339679651,0.351690911,0.35994815799999996,0.348322966,0.376574048,0.276398519,1,146016.0,SteveIsrael,98455.0,StephenALabate,0,0
2014-NY-03,80393,171163,2014,New York,SteveIsrael,democrat,False,NY-03,0.46968679,80393,63219,0.46968679,0.369349684,SteveIsrael,PeterTKing,PeterTKing,PeterTKing,PeterTKing,1,PeterTKing,PeterTKing,PeterTKing,PeterTKing,PeterTKing,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,8,2,2,2,1,0,0,2,2,2,1,0.49197348799999996,0.504262046,0.48981848200000005,0.484178571,0.371863438,0.374377192,0.350402375,0.38189588399999996,0.37866392200000004,0.407611629,0.473218184,0.47674957700000004,1,80393.0,SteveIsrael,63219.0,GrantMLally,1,0
2016-NY-03,171775,350966,2016,New York,ThomasRSuozzi,democrat,False,NY-03,0.48943487399999996,171775,150364,0.48943487399999996,0.428428965,SteveIsrael,SteveIsrael,PeterTKing,PeterTKing,PeterTKing,0,PeterTKing,PeterTKing,PeterTKing,PeterTKing,PeterTKing,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,3,3,1,0,0,0,3,3,2,1,0.47754057899999997,0.498315579,0.47024116899999996,0.39071861399999996,0.398889324,0.369349684,0.362742661,0.400818112,0.42806744,0.47862374700000004,0.47956083200000005,0.46968679,1,171775.0,ThomasRSuozzi,133954.0,JackMMartins,0,0
2018-NY-03,149937,267062,2018,New York,ThomasRSuozzi,democrat,False,NY-03,0.561431428,149937,109514,0.561431428,0.41006957200000005,ThomasRSuozzi,SteveIsrael,SteveIsrael,PeterTKing,PeterTKing,1,PeterTKing,PeterTKing,PeterTKing,PeterTKing,PeterTKing,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,6,4,4,0,0,0,0,4,3,2,1,0.45820685,0.48560572399999996,0.39555635299999997,0.402616074,0.41924926799999995,0.428428965,0.386960532,0.45474023799999996,0.49932566700000003,0.5068510310000001,0.525433151,0.48943487399999996,1,149937.0,ThomasRSuozzi,98716.0,DanPDeBono,1,0
2012-NY-04,152590,299484,2012,New York,CarolynMcCarthy,democrat,False,NY-04,0.50950969,152590,100585,0.50950969,0.33586101399999996,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,1,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,DanFrisa,DavidALevy,1,democrat,1,1,1,1,1,1,1,0,0,5,4,3,2,8,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.34901959299999996,0.37308291,0.35355825700000004,0.363874676,0.391410391,0.446959768,0.49369877100000004,0.52426019,0.524745861,0.517912047,0.5227871620000001,0.536064634,1,152590.0,CarolynMcCarthy,84982.0,FrancisXBecker,1,0
2014-NY-04,83772,175305,2014,New York,KathleenMRice,democrat,False,NY-04,0.47786429399999997,83772,77690,0.47786429399999997,0.443170474,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,0,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,DanFrisa,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.371480701,0.36503939,0.383698625,0.40866375200000005,0.389515744,0.33586101399999996,0.507576511,0.515369548,0.5079001089999999,0.507812873,0.49368699200000005,0.50950969,1,83772.0,KathleenMRice,67811.0,BruceABlakeman,0,0
2016-NY-04,181861,343179,2016,New York,KathleenMRice,democrat,False,NY-04,0.529930444,181861,125383,0.529930444,0.365357437,KathleenMRice,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,1,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,CarolynMcCarthy,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,10,5,0,0,0,0,4,3,2,1,0.380030388,0.364101907,0.397837173,0.381462975,0.404263955,0.443170474,0.509304306,0.5123061760000001,0.513342265,0.505768143,0.503897369,0.47786429399999997,1,181861.0,KathleenMRice,111246.0,DavidHGurfein,1,0
